"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q4","T4-2018",27.362023,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q3","T3-2018",24.976989,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019","2019",18.268671,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q1","T1-2019",21.493947,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q2","T2-2019",15.082633,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q4","T4-2019",19.111302,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q3","T3-2019",17.360604,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020","2020",20.005626,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q2","T2-2020",13.439345,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q1","T1-2020",19.715994,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q3","T3-2020",23.243657,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q4","T4-2020",22.974053,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021","2021",21.085246,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022","2022",17.377751,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023","2023",16.790498,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q1","T1-2021",25.568213,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q2","T2-2021",20.746999,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q3","T3-2021",18.287209,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q4","T4-2021",20.328956,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q1","T1-2022",16.894463,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q2","T2-2022",15.715759,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q3","T3-2022",18.766663,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q4","T4-2022",18.116712,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q1","T1-2023",15.549002,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q2","T2-2023",17.860214,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q3","T3-2023",17.385987,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q4","T4-2023",16.225308,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2024-Q1","T1-2024",12.506324,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2024-Q2","T2-2024",14.98296,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004","2004",15.685978,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q2","T2-2004",15.894763,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q1","T1-2004",13.968358,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q4","T4-2004",16.148009,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q3","T3-2004",16.723676,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005","2005",16.603034,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q1","T1-2005",16.913522,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q2","T2-2005",15.321709,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q4","T4-2005",17.74055,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q3","T3-2005",16.383563,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006","2006",15.042798,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q2","T2-2006",12.703131,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q1","T1-2006",16.592276,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q4","T4-2006",17.728639,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q3","T3-2006",13.006067,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007","2007",14.866798,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007-Q1","T1-2007",13.401362,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007-Q2","T2-2007",11.490949,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007-Q4","T4-2007",19.212946,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007-Q3","T3-2007",15.248789,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008","2008",16.42202,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008-Q2","T2-2008",17.214851,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008-Q1","T1-2008",13.873364,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008-Q4","T4-2008",19.31497,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008-Q3","T3-2008",15.329759,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009","2009",20.88472,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009-Q1","T1-2009",20.969681,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009-Q2","T2-2009",19.817976,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009-Q4","T4-2009",23.982931,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009-Q3","T3-2009",18.576429,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010","2010",22.249828,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010-Q2","T2-2010",20.397822,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010-Q1","T1-2010",22.992298,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010-Q4","T4-2010",26.571425,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010-Q3","T3-2010",18.517449,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011","2011",25.177409,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011-Q1","T1-2011",28.67684,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011-Q2","T2-2011",26.961046,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011-Q4","T4-2011",24.31457,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011-Q3","T3-2011",20.861865,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2012","2012",28.668215,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2012-Q2","T2-2012",28.407091,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2012-Q1","T1-2012",30.733884,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2012-Q4","T4-2012",29.201169,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2012-Q3","T3-2012",26.339675,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2013","2013",31.830915,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2013-Q1","T1-2013",33.2229,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2013-Q2","T2-2013",27.085723,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2013-Q4","T4-2013",37.918401,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2013-Q3","T3-2013",28.817124,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2014","2014",33.928818,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2014-Q2","T2-2014",28.625129,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2014-Q1","T1-2014",37.426028,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2014-Q4","T4-2014",40.20626,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2014-Q3","T3-2014",29.751821,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2015","2015",32.699688,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2015-Q1","T1-2015",38.254304,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2015-Q2","T2-2015",29.646657,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2015-Q4","T4-2015",32.655413,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2015-Q3","T3-2015",30.104788,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2016","2016",30.812232,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2016-Q2","T2-2016",26.90138,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2016-Q1","T1-2016",32.880452,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2016-Q4","T4-2016",34.900368,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2016-Q3","T3-2016",28.73393,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2017","2017",27.338608,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2017-Q1","T1-2017",30.747941,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2017-Q2","T2-2017",25.128225,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2017-Q4","T4-2017",27.350188,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2017-Q3","T3-2017",26.343921,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2018","2018",25.974749,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2018-Q2","T2-2018",25.17149,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2018-Q1","T1-2018",26.1867,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2018-Q4","T4-2018",26.799566,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2018-Q3","T3-2018",25.733058,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019","2019",24.52567,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019-Q1","T1-2019",26.240059,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019-Q2","T2-2019",22.24822,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019-Q4","T4-2019",27.528703,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019-Q3","T3-2019",21.90088,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020","2020",24.377224,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020-Q2","T2-2020",19.921804,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020-Q1","T1-2020",22.674739,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020-Q3","T3-2020",29.681505,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020-Q4","T4-2020",24.754212,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021","2021",24.88855,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022","2022",18.974547,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023","2023",17.330186,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021-Q1","T1-2021",31.55652,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021-Q2","T2-2021",22.691915,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021-Q3","T3-2021",23.662964,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021-Q4","T4-2021",22.44961,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022-Q1","T1-2022",23.465085,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022-Q2","T2-2022",18.588417,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022-Q3","T3-2022",17.656185,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022-Q4","T4-2022",16.505645,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023-Q1","T1-2023",18.111437,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023-Q2","T2-2023",17.111804,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023-Q3","T3-2023",15.697258,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023-Q4","T4-2023",18.373188,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2024-Q1","T1-2024",19.482806,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2024-Q2","T2-2024",15.86274,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004","2004",13.401368,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q2","T2-2004",13.255912,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q1","T1-2004",12.513927,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q4","T4-2004",13.980502,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q3","T3-2004",13.87125,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005","2005",13.86838,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q1","T1-2005",13.359389,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q2","T2-2005",12.738757,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q4","T4-2005",16.071035,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q3","T3-2005",13.311676,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006","2006",12.845694,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q2","T2-2006",11.343865,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q1","T1-2006",14.064221,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q4","T4-2006",14.912983,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q3","T3-2006",11.038276,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007","2007",13.098581,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q1","T1-2007",12.894644,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q2","T2-2007",10.592155,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q4","T4-2007",16.033583,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q3","T3-2007",12.906495,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008","2008",13.63483,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q2","T2-2008",12.60971,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q1","T1-2008",11.936922,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q4","T4-2008",17.361708,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q3","T3-2008",12.698814,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009","2009",19.212496,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q1","T1-2009",19.560875,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q2","T2-2009",17.26258,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q4","T4-2009",22.535688,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q3","T3-2009",17.310139,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010","2010",20.861517,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q2","T2-2010",20.648845,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q1","T1-2010",22.721489,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q4","T4-2010",21.970692,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q3","T3-2010",17.846045,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011","2011",21.847504,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q1","T1-2011",23.320963,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q2","T2-2011",20.533058,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q4","T4-2011",22.92392,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q3","T3-2011",20.371092,,
